kind,id,field,lang,text
edge,microsoft__cuda__locks_in_platforms,note,en,The cloud is tied to the programming environment at several levels at once and cannot leave wholesale.
edge,microsoft__nebius__customer_of,note,en,A hyperscaler rents dedicated clusters from an independent cloud — demand exceeds its own capacity.
edge,microsoft__nvidia__customer_of,note,en,One of the giant clouds buys accelerators in volumes that shape the anchor's quarterly revenue.
edge,microsoft__nvidia__threatens,note,en,The hyperscaler's own accelerator is named among the competitors in the anchor's filings.
edge,microsoft__openai__invests_in,note,en,"The largest investor in the lab, with rights to its intellectual property and a share of revenue."
edge,mistral__nvidia__customer_of,note,en,A European lab buying compute: demand is geographically distributed.
edge,mlcommons__nvidia__sets_benchmark,note,en,Common performance benchmarks made the bar public: every manufacturer is measured by the results.
edge,nccl__nvidia__locks_in_platforms,note,en,Training across thousands of accelerators runs into the data exchange between them; this library is the de facto standard.
edge,nccl__pytorch__enables,note,en,Distributed training in the library rests on this data-exchange library.
edge,netherlands__asml__export_controlled_by,note,en,Dutch rules decide who in the world may buy the tools that print leading-edge chips.
edge,netherlands__tsmc__controls_access_to,note,en,A Dutch licence decides whether the foundry may buy tools for leading-edge nodes. The gate sits above the foundry itself.
edge,nim__nvidia__locks_in_platforms,note,en,Ready-made model-serving containers from the anchor itself: a way to climb from hardware into the inference layer.
edge,nim__vllm__competes_with,note,en,The anchor's own engine against the open one: paid against free.
edge,nvent__microsoft__supplies,note,en,Cooling and enclosures at the giant cloud's sites.
edge,nvent__nvidia__optimizes_for,note,en,Enclosures and liquid cooling built for high-density racks.
edge,nventures__crusoe__invests_in,note,en,The anchor's venture arm in a cloud built at the energy source.
edge,nventures__huggingface__invests_in,note,en,The anchor's venture arm in the common model hub.
edge,nventures__nvidia__funded_by,note,en,"The anchor's venture arm: an instrument for managing its own risk, not a portfolio for returns."
edge,nvidia__amazon__competes_with,note,en,The second cloud in the same position: largest buyer and maker of the alternative.
edge,nvidia__arista__competes_with,note,en,The anchor's own networking platform competes with independent switches inside clusters.
edge,nvidia__arm__diversifies_supply,note,en,It keeps the processor architecture as a second option without depending on it entirely.
edge,nvidia__arm__strategic_partner,note,en,Both are named key technology partners of the same compute build.
edge,nvidia__broadcom__competes_with,note,en,Opening its own interconnect to other accelerators is the answer to the threat from custom silicon.
edge,nvidia__cadence__co_designs,note,en,A jointly built compute platform for engineering simulation: the design software itself runs on accelerators.
edge,nvidia__china__subject_to_restriction,note,en,The other side of the restriction: the share of revenue from the region fell sharply.
edge,nvidia__coreweave__hedges_against,note,en,Investing in an independent cloud lowers the risk of the hyperscalers closing the whole accelerator rental market around themselves.
edge,nvidia__coreweave__supplies,note,en,"EVERY accelerator in this cloud's infrastructure comes from the anchor, and that is written into the contracts with its customers."
edge,nvidia__crusoe__hedges_against,note,en,An investment in a cloud building at the energy source: it removes the constraint that would otherwise cap demand.
edge,nvidia__crusoe__supplies,note,en,The cloud that builds sites at energy sources runs on the anchor's accelerators.
edge,nvidia__cuda__enables,note,en,The programming environment is the anchor's own product and its principal moat: it ships with every unit.
edge,nvidia__cuda__standardizes_on,note,en,The industry settled on this environment as the common denominator: it is the de facto standard.
edge,nvidia__dell__supplies,note,en,An enterprise server maker sells the accelerators through its own channel.
edge,nvidia__google__competes_with,note,en,Customer and competitor at once: it buys accelerators and builds its own. Both facts are on the map.
edge,nvidia__hpe__supplies,note,en,The second enterprise server maker in the sales channel.
edge,nvidia__huggingface__hedges_against,note,en,"An investment in the common model hub: if the ecosystem moves to other hardware, the anchor's moat loses its value."
edge,nvidia__kubernetes__standardizes_on,note,en,The industry standard for running containers: compatibility with it is mandatory for any accelerator vendor.
edge,nvidia__lambda__hedges_against,note,en,A third independent cloud: each additional one lowers the giants' share of compute rental.
edge,nvidia__lambda__supplies,note,en,A small independent cloud for researchers runs on the anchor's accelerators.
edge,nvidia__micron__diversifies_supply,note,en,The American memory supplier is kept as insurance against memory concentrating in one country.
edge,nvidia__microsoft__competes_with,note,en,"A third cloud with its own accelerator, named among the competitors in the anchor's filings."
edge,nvidia__microsoft__supplies,note,en,Every large cloud buys the anchor's infrastructure — that is the foundation of its revenue.
edge,nvidia__mlcommons__sets_benchmark,note,en,The anchor's results became the bar every other manufacturer is compared against.
edge,nvidia__nebius__hedges_against,note,en,A second independent cloud in the portfolio: the same hedge extended to another market.
edge,nvidia__nebius__supplies,note,en,The European independent cloud states its dependence on the anchor's accelerators outright.
edge,nvidia__nventures__board_seat,note,en,An entity the anchor owns: control is complete by definition.
edge,nvidia__nventures__hedges_against,note,en,The venture arm exists not for returns but to keep the key entities in the orbit on the platform.
edge,nvidia__openai__co_designs,note,en,"Joint work on systems and optimisation: the lab writes the kernels, the anchor tunes the platform."
edge,nvidia__openai__hedges_against,note,en,An investment in its own largest buyer — insurance against it moving to alternative hardware.
edge,nvidia__openai__invests_in,note,en,"Up to $100B, unlocked as each gigawatt comes online — an investment in its own largest buyer."
edge,nvidia__samsung__diversifies_supply,note,en,The second chip manufacturer is kept precisely as insurance against concentration on one territory.
edge,nvidia__softbank__strategic_partner,note,en,The anchor is named a key technology partner of the build the holding company finances.
edge,nvidia__supermicro__supplies,note,en,The assembler designs products for new platforms early and jointly.
edge,nvidia__synopsys__invests_in,note,en,A $2B private placement in the company without whose software the anchor cannot design its own chips.
edge,nvidia__tsmc__co_designs,note,en,"The process roadmap is agreed jointly: the chip is designed for a future process, and the process for a future chip."
edge,nvidia__vertiv__strategic_partner,note,en,An announced partnership on next-generation power and cooling infrastructure.
edge,oklo__equinix__strategic_partner,note,en,A non-binding letter of intent on future power supply. Below the drawing threshold.
edge,oklo__vertiv__strategic_partner,note,en,Exploration of power options for the sites. Recorded below the drawing threshold precisely because it is not yet supply.
edge,openai__coreweave__customer_of,note,en,The lab committed to pay the independent cloud up to $6.5B by 2031.
edge,openai__huggingface__competes_with,note,en,Closed models on subscription against open weights in the common hub.
edge,openai__microsoft__enables,note,en,The lab's models are built into the hyperscaler's products — that is its application layer.
edge,openai__microsoft__strategic_partner,note,en,The hyperscaler is the lab's largest investor and holds rights to its intellectual property.
edge,openai__microsoft__validates_demand,note,en,The lab's demand proved that AI cloud capacity pays back — and set everyone building.
edge,openai__nvidia__customer_of,note,en,"The lab buys systems by the gigawatt: this is money, not proof. The proof runs on a separate edge."
edge,openai__nvidia__path_dependent_on,note,en,The lab's stack is optimised for the anchor's platform at several levels: its development follows it.
edge,openai__nvidia__validates_demand,note,en,Its existence proved to the industry that accelerators are necessary: ten-gigawatt sites are built for it.
edge,openai__oracle__customer_of,note,en,An agreement for 4.5 gigawatts of additional capacity: the contract shapes the cloud's growth profile.
edge,openai__oracle__validates_demand,note,en,A gigawatt-scale contract proved that building cloud capacity for a single lab pays back.
edge,openai__vllm__enables,note,en,The open engine implements an interface compatible with the lab's — it became the common standard.
edge,oracle__nvidia__customer_of,note,en,The cloud that builds sites against lab contracts buys accelerators by the gigawatt.
edge,oracle__openai__invests_in,note,en,The cloud is at once an investor in the build and its contractor — which is what closes the loop.
edge,pytorch__cuda__path_dependent_on,note,en,"The library's capabilities arrive after the environment's: there first, everywhere after."
edge,pytorch__huggingface__enables,note,en,"The training library and the common model hub hold each other up: one supplies the code, the other the weights."
edge,pytorch__meta__funded_by,note,en,The library was created by an accelerator buyer and handed to an independent foundation.
edge,pytorch__nvidia__validates_demand,note,en,The library most research is written in accelerates above all on its hardware — which is what proves the necessity.
edge,quanta__nvidia__integrates,note,en,The third Taiwanese assembler of AI server systems.
edge,ray__kubernetes__standardizes_on,note,en,The orchestrator runs on top of the common container standard.
edge,ray__nvidia__optimizes_for,note,en,The distributed compute orchestrator spreads training across accelerator clusters.
edge,recursion__nvidia__proves_use_case,note,en,A drug discovery supercomputer built jointly with the anchor: a reference deployment outside the internet companies.
edge,salesforce__nvidia__proves_roi,note,en,Another proof of payback in the enterprise segment — in sales teams.
edge,samsung__nvidia__supplies,note,en,It supplies both memory and manufacturing capacity — a rare combination in one company.
edge,samsung__tsmc__competes_with,note,en,The second foundry for leading-edge chips; it trails on volume and yield.
edge,sandisk__nvidia__supplies,note,en,"Another storage supplier: the value is in volume, not uniqueness."
edge,schneider__digital-realty__supplies,note,en,Power and control equipment at the operator's sites.
edge,schneider__microsoft__supplies,note,en,The second supplier of site power equipment.
edge,schrodinger__nvidia__proves_use_case,note,en,Molecular modelling on accelerator clusters for drug discovery.
edge,sequoia__openai__invests_in,note,en,"Venture capital in the lab: money is replaceable by money, the value is in access to the deal."
edge,servicenow__microsoft__strategic_partner,note,en,The enterprise platform runs across several clouds at once.
edge,servicenow__nvidia__proves_roi,note,en,Models are embedded in enterprise processes companies already pay for: payback proved in another segment.
edge,sglang__vllm__competes_with,note,en,"The second open model-serving engine: the layer is competitive, not locked."
edge,shin-etsu__tsmc__supplies,note,en,Wafers and photoresist are consumed on every chip; there are few suppliers.
edge,siemens-eda__nvidia__enables,note,en,"A third design tool set: it covers verification, but does not replace the duopoly."
edge,siemens-energy__equinix__supplies,note,en,The second maker of turbines and grid equipment for sites.
edge,siemens__nvidia__proves_use_case,note,en,Models applied in industrial design and on the factory floor.
edge,singapore__nvidia__controls_access_to,note,en,A logistics hub through which circumvention of export restrictions is checked.
edge,sk-hynix__nvidia__supplies,note,en,The fast memory placed against the accelerator. Named first on the memory supplier list.
edge,snowflake__nvidia__proves_roi,note,en,Corporate data becomes usable for training — the thing the labs do not have.
edge,softbank__openai__invests_in,note,en,A capital holder and the financially responsible partner of the compute build.
edge,softbank__oracle__strategic_partner,note,en,Two of the four capital holders of one build.
edge,south-korea__samsung__geopolitically_dependent,note,en,Both this company's memory and its chip manufacturing are concentrated in one jurisdiction.
edge,south-korea__sk-hynix__geopolitically_dependent,note,en,Fast memory production is concentrated in one country beside a zone of military risk.
edge,supermicro__nvidia__optimizes_for,note,en,Products are designed for specific accelerator generations before those generations ship.
edge,synopsys__nvidia__enables,note,en,A modern chip cannot be drawn without design software. The duopoly makes the dependence structural.
edge,synopsys__tsmc__optimizes_for,note,en,The design tools are tuned to the rules of one foundry's specific process.
edge,taiwan__nvidia__geopolitically_dependent,note,en,The anchor depends on the territory through the foundry: it has no plants of its own at all.
edge,taiwan__tsmc__geopolitically_dependent,note,en,All leading-edge production sits physically on this territory. This is tail risk with supply going to zero.
edge,taiwan__usa__geopolitically_dependent,note,en,The US depends on the island for leading-edge chips so heavily that it pays for production to move home through a dedicated law.
edge,tensorrt__nvidia__locks_in_platforms,note,en,The model-serving optimiser runs only on its accelerators: moving a model means losing the speed-up.
edge,thrive__openai__invests_in,note,en,"Billion-dollar late-stage rounds are a narrow segment, but several investors operate in it."
edge,tokyo-electron__tsmc__supplies,note,en,Japanese wafer processing equipment; three suppliers work at this class.
edge,triton__cuda__could_disrupt,note,en,An intermediate layer for writing compute kernels without binding to the environment — a theoretical way out.
edge,triton__openai__funded_by,note,en,The compiler was created by a lab — the largest buyer of accelerators.
edge,tsmc__arm__standardizes_on,note,en,More than 350 billion shipped chips use this architecture — the common denominator for the foundries.
edge,tsmc__astera-labs__manufactures,note,en,EVERY part this company makes comes from one foundry — the dependence is absolute.
edge,tsmc__broadcom__manufactures,note,en,Custom accelerators for the clouds are made by the same foundry as the anchor's.
edge,tsmc__credo__manufactures,note,en,The company states outright that it uses a SINGLE foundry exclusively.
edge,tsmc__cuda__enables,note,en,A moat made of software works only while someone can print the hardware: the two bottlenecks hold each other up.
edge,tsmc__google__manufactures,note,en,Google's own chips are made by the same foundry as NVIDIA's accelerators: competitors converge on one bottleneck.
edge,tsmc__nvidia__manufactures,note,en,All of the anchor's accelerators are made by an outside foundry: it has no plants of its own. The process rules are wired into the chip's layout.
edge,tsmc__nvidia__packages,note,en,The packaging that joins the compute die to memory is a separate bottleneck alongside manufacturing itself.
edge,usa__bis__controls_access_to,note,en,The agency is the mechanism through which the jurisdiction gates exports.
edge,usa__chips-act__standardizes_on,note,en,The law is the instrument through which the jurisdiction brings manufacturing back inside the country.
edge,usa__nvidia__controls_access_to,note,en,Export rules decide who the anchor may sell to. The decision is taken in a day and takes effect immediately.
edge,vertiv__coreweave__supplies,note,en,Power and cooling at the independent cloud's sites.
edge,vertiv__microsoft__supplies,note,en,Power and cooling at the giant cloud's sites.
edge,vertiv__nvidia__co_designs,note,en,"Rack power and cooling are designed jointly for future accelerator generations, not bought off the shelf."
edge,vllm__anthropic__enables_interop,note,en,The same engine also supports the second lab's interface: the standard forms across both.
edge,vllm__cuda__path_dependent_on,note,en,The engine's fast paths are built on this environment's capabilities.
edge,vllm__huggingface__standardizes_on,note,en,The engine runs models published in the common hub and takes their definitions from there.
edge,vllm__nvidia__validates_demand,note,en,The open model-serving engine lists the anchor's accelerators first among what it supports.
edge,vllm__openai__enables_interop,note,en,"The open engine reproduces the lab's interface, and through that other stacks speak one language."
edge,vllm__tensorrt__competes_with,note,en,The open model-serving engine against the anchor's own optimiser.
edge,wistron__nvidia__integrates,note,en,"The second assembly contractor, named in the anchor's filings."
edge,xai__nvidia__customer_of,note,en,A young lab assembled one of the largest accelerator clusters in months.
edge,xai__nvidia__validates_demand,note,en,"Proof of speed: a cluster of hundreds of thousands of accelerators is assembled in months, not years."
